group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_s,phi_s
boot_374,0.14367769313957618,0.5688373391622755,1.1785747110145564,2.071901104013739,30000,0.4441184585421783,0.32348796299830307,1.9280467188166234e-05,1.928096284946167e-05,3.9948248214247514e-05
boot_375,0.1464153872942937,0.5627903107811024,1.1375675991021024,2.0212991896098225,30000,0.4553452354834147,0.3215233458225969,2.068039797274622e-05,2.068096822695075e-05,4.180242431748203e-05
boot_376,0.1401173647349898,0.5643651447426864,1.1494952981627022,2.0367935703874784,30000,0.4350642948315168,0.3220367340461385,1.8905031606534138e-05,1.890550815217301e-05,3.850661744925404e-05
boot_377,0.14126315368383577,0.6354467307224474,1.5197361621723973,2.391602771241879,30000,0.41063117987005415,0.3439937728918081,1.456618169795637e-05,1.4566464601649817e-05,3.483719710850244e-05
boot_378,0.15717910854138198,0.5998331970591149,1.251767844894475,2.086859898771342,30000,0.47157627213000036,0.33328184458233784,2.1381902509302834e-05,2.1382512107688557e-05,4.4622307052527936e-05
boot_380,0.12499301348074547,0.5545835385105681,1.1664665745462532,2.103319867154739,30000,0.3920098819928308,0.3188279183392108,1.532728295331918e-05,1.5327596193857657e-05,3.223883759026617e-05
boot_379,0.11875767298070215,0.5917883475094912,1.3018638575118628,2.1998808577267286,30000,0.3589948202379041,0.33078336196311237,1.2729093808724894e-05,1.2729309852163866e-05,2.8002965075847542e-05
boot_381,0.12916822441115192,0.5260655496521897,0.9565890919788422,1.8183838356480384,30000,0.4177235184146731,0.3091919238370493,1.9726231268689905e-05,1.972675011460316e-05,3.587080353826248e-05
boot_382,0.1531893243891626,0.5805582099940728,1.1174706276852635,1.9248209885735184,30000,0.46808084904968245,0.32724510226237624,2.285887774046422e-05,2.2859574466088112e-05,4.400058872218568e-05
boot_383,0.10721404322673037,0.5555382775942503,0.9070109076784102,1.6326704104102538,30000,0.3359111038332642,0.3191432341328716,1.549064936780738e-05,1.5490969321372875e-05,2.5291647239578504e-05
boot_384,0.15654880592133993,0.5625521822334553,1.2121262618539839,2.154691244893189,30000,0.48697975854171704,0.32144560984779824,2.2027305067030066e-05,2.202795202225566e-05,4.7463435365281494e-05
boot_385,0.12845190775745935,0.5653731224142551,1.215403167131289,2.149736375760625,30000,0.39843893178610157,0.32236468465496754,1.540518238340926e-05,1.540549881610122e-05,3.3117761191710034e-05
boot_386,0.14232678516662425,0.5686344130378211,1.2365940144975984,2.1746731927308622,30000,0.4400335296461881,0.3234223265839595,1.8067570181526378e-05,1.8068005441468182e-05,3.92920070796762e-05
boot_387,0.13083433842137282,0.5676098004341736,1.2632111804164803,2.2254921945502533,30000,0.40491811981120795,0.3230906070866753,1.5287427625279887e-05,1.5287739238889443e-05,3.402274434846808e-05
boot_388,0.1519261826857274,0.6170012080968978,1.4705747415222248,2.383422791112714,30000,0.44877363381623986,0.3385153599951113,1.707915057460343e-05,1.707953951330622e-05,4.0707763737724195e-05
boot_389,0.15067484420145957,0.581228406160929,1.0487044890022068,1.8042898073908733,30000,0.4600960249667861,0.3274579347940982,2.361541950346837e-05,2.3616163110933606e-05,4.2610402390737844e-05
boot_390,0.11625292528499247,0.5407953251645852,1.2009858400634024,2.2207770374085527,30000,0.36994398010109353,0.31422215897917244,1.3219707479638435e-05,1.321994049796681e-05,2.935854029379208e-05
boot_391,0.14155997014821547,0.5872438029842052,1.264757913186249,2.153718620373873,30000,0.42977459451088623,0.3293586788402235,1.7497468406624928e-05,1.7497876631349646e-05,3.7685502717942594e-05
boot_392,0.1306614306750413,0.5202238466003825,1.074702876700938,2.0658470074450213,30000,0.42534558814208234,0.30716466707386203,1.791459672126897e-05,1.7915024641857918e-05,3.7009700044685995e-05
boot_393,0.11869483992970258,0.5187027794297775,1.0127288070383107,1.952426027390152,30000,0.3870576204846892,0.3066337450188157,1.6171540330909713e-05,1.6171889030050615e-05,3.15744170543361e-05
boot_394,0.13528702260853298,0.5355852190886394,1.1269279781832309,2.1041058229740357,30000,0.43294640237835935,0.31245607708623135,1.8143139972885617e-05,1.8143578881540626e-05,3.817600997423837e-05
boot_396,0.13881360142350324,0.5767700547921115,1.1912740290870334,2.0654228131112164,30000,0.425727270385018,0.326038064796287,1.794627471391796e-05,1.7946704149228455e-05,3.7067532169974174e-05
boot_395,0.14093034937313756,0.5928568884198501,1.1979878752102464,2.020703307341609,30000,0.42558927320142437,0.3311169419089044,1.833308633943345e-05,1.8333534486460975e-05,3.7046633772053146e-05
boot_397,0.125312832672446,0.5547926626648065,1.221608968546464,2.2019198355630256,30000,0.3929290675076387,0.31889702395230063,1.4697491561313482e-05,1.4697779588635446e-05,3.2363332414949755e-05
boot_398,0.1128269086460508,0.5284110956798805,0.9384146496908394,1.7759177605523735,30000,0.3639239079350537,0.3100006899964733,1.6108261415482095e-05,1.6108607391027284e-05,2.8607561963490586e-05
boot_399,0.13853277497781888,0.5621782462882904,1.1796793920398572,2.0984081113570983,30000,0.4310998421798247,0.32132348323017645,1.8056012952479046e-05,1.8056447655749378e-05,3.788979622311936e-05
boot_400,0.1359925911051387,0.5673240191513412,1.1915601825361462,2.1003168247989894,30000,0.42100128084132954,0.3229979930356246,1.7309758433455013e-05,1.7310157946325007e-05,3.635681597459434e-05
boot_401,0.10783994833575458,0.527756140328977,1.0796151673226941,2.045670499730644,30000,0.348095832750426,0.3097751540797322,1.3051168263852132e-05,1.3051395378461681e-05,2.6698854506039923e-05
boot_402,0.10250781462427361,0.5227048337424541,1.2246170674996915,2.3428462651315023,30000,0.33276435536894283,0.30802792203912693,1.0643483071842996e-05,1.0643634118962419e-05,2.493639844303733e-05
boot_403,0.1400254497215731,0.5603356961870873,1.0768898090430072,1.9218654395408186,30000,0.4365608305770993,0.32072069269210596,2.015787552777518e-05,2.0158417328931652e-05,3.874176558031448e-05
boot_405,0.11867127788004636,0.5774251861936136,1.1550048226193825,2.0002674809409915,30000,0.3637185175107812,0.32624730504551713,1.4288875683886866e-05,1.4289147918364513e-05,2.8582117911460196e-05
boot_404,0.13475913474767,0.5567390314023803,1.0842334328586005,1.947471565137987,30000,0.42169577616225573,0.31953914555048524,1.872154843052717e-05,1.8722015770693794e-05,3.646059335549112e-05
boot_406,0.15239884881915872,0.5681894383905349,1.2048129099122684,2.1204422829911205,30000,0.47138245905376863,0.3232783288820812,2.102690711030819e-05,2.1027496634599517e-05,4.45875929694583e-05
boot_407,0.16487691502178245,0.5891136433018284,1.2863020235893863,2.1834531218458952,30000,0.49967405860257824,0.329946031605612,2.2869670838517783e-05,2.2870368222242048e-05,4.9936376892619555e-05
boot_409,0.11389143817883102,0.5693462989608252,1.2221328474338466,2.146554477765978,30000,0.35186888116483805,0.3236524971169059,1.2645793206303601e-05,1.2646006431346557e-05,2.7145341731064306e-05
boot_408,0.14188333542610992,0.5961683857577277,1.1237895386410108,1.8850203490959667,30000,0.42713571857537325,0.3321473703058466,1.9777350358338082e-05,1.977787189687388e-05,3.728169098742051e-05
boot_410,0.11855474115680346,0.5619116872913219,1.1030636928314157,1.9630552590011083,30000,0.36902837918971565,0.3212363831734874,1.4896608999439126e-05,1.4896904883928937e-05,2.924344747523599e-05
boot_412,0.12965724141676538,0.5281960058569828,1.05340711411623,1.9943488826787081,30000,0.4183143156525329,0.30992664863409214,1.8029480859329127e-05,1.802991428598848e-05,3.5957939411054e-05
boot_411,0.16481093816780723,0.5952830295122489,1.4350370168461426,2.4106802070637805,30000,0.49657835885530593,0.3318723735748438,2.0459089865246045e-05,2.045964797961488e-05,4.932166842795005e-05
boot_413,0.1445358317807769,0.5794326971463312,1.055812244587208,1.822148197343739,30000,0.4421210220050973,0.3268871931558297,2.1746405264177697e-05,2.174703582398346e-05,3.962632212424118e-05
boot_414,0.09134964846972111,0.5524684932371423,1.2891878687769196,2.3335047782055995,30000,0.28712835158735556,0.3181277490237264,8.63030302339005e-06,8.63040233403986e-06,2.0139085084318776e-05
boot_415,0.13555574899190553,0.5386606048104914,1.06457804569548,1.976342870052682,30000,0.4323594636342819,0.313500274703656,1.926989200387173e-05,1.927038712157667e-05,3.808489219088308e-05
boot_416,0.11658715525617075,0.5273409819850987,1.0045563031385527,1.9049463960814237,30000,0.37650257546052573,0.30963207324184794,1.58496812398932e-05,1.5850016196832357e-05,3.019343123198799e-05
boot_417,0.12295395002808886,0.5555324861070713,1.0969406192145512,1.974575108831945,30000,0.3852343346864866,0.31914132280438146,1.5867617741364998e-05,1.5867953456858055e-05,3.133246592401573e-05
boot_418,0.14035437746674434,0.602797058226711,1.2462557877772062,2.0674549929679507,30000,0.4199473043361774,0.33419483796236027,1.750899782287925e-05,1.750940658576164e-05,3.619991006963882e-05
boot_421,0.12858567584537853,0.5575466854261305,1.0656335629368658,1.9112902843685757,30000,0.40204231964723264,0.3198050354380419,1.7589142757611278e-05,1.7589555271209554e-05,3.361874609622689e-05
boot_420,0.16635331250658447,0.5597665079541994,1.1553061348144038,2.063907215593778,30000,0.5189485919230554,0.32053413979977124,2.613440895149222e-05,2.6135319659668303e-05,5.3940874827439326e-05
boot_419,0.13835024854781225,0.5744873688508791,1.0967913697912317,1.9091653346271014,30000,0.42525659218300754,0.3253073881799091,1.9377757653015245e-05,1.9378258329273435e-05,3.6996299047697734e-05
boot_422,0.1290392481315169,0.5857783860852658,1.303775744527372,2.2257150067288327,30000,0.3923123380346764,0.3288972138945102,1.4502804684310373e-05,1.4503085131525017e-05,3.227973422110103e-05
boot_423,0.15006816046998916,0.5424434400449455,1.1543464808961956,2.128049480698945,30000,0.4767074786283188,0.31477785984937284,2.1404038312966464e-05,2.1404649174207798e-05,4.555015255971601e-05
boot_424,0.13911016670286522,0.5676965737641948,1.1733859909482285,2.066924560012617,30000,0.43049116087739286,0.3231187200455901,1.8285597178554056e-05,1.8286043006842605e-05,3.7795871396289944e-05
boot_425,0.14511567108694817,0.613518769266116,1.3300973856520355,2.167981571685382,30000,0.42998830011550543,0.3374644246351275,1.7397517690617977e-05,1.7397921264808624e-05,3.771837268773833e-05
boot_426,0.11597415913060896,0.5220646740187602,0.9595584013554088,1.8380067625892025,30000,0.37674411171205724,0.3078055019616838,1.6443830155608594e-05,1.644419069624707e-05,3.022453370500856e-05
boot_428,0.11580787551675409,0.535894873231472,0.9444856733513346,1.7624458089252475,30000,0.37047872789793007,0.312561441289186,1.669579481850968e-05,1.6696166492869707e-05,2.9426088660476363e-05
boot_429,0.15465268606136348,0.5932840146178842,1.2940417690762345,2.1811505740799144,30000,0.4668435361279116,0.33125013483465676,2.0072479712854537e-05,2.0073016933154757e-05,4.378227240726635e-05
boot_427,0.14963462338581324,0.5814348503174763,1.1982142566499119,2.060788506219846,30000,0.45683305645080274,0.32752345158617885,2.040613574564885e-05,2.0406690974590378e-05,4.205387421041612e-05
boot_430,0.1678222686785604,0.6258200701560365,1.402838636436337,2.241600586709476,30000,0.49189463243906745,0.34115293329293783,2.1593849664903137e-05,2.159447140859539e-05,4.840617977918844e-05
boot_431,0.13293109190092994,0.5507834979171441,1.0658909061342434,1.9352266546928905,30000,0.41855648543226276,0.31756831486508486,1.8598790910642646e-05,1.859925214211156e-05,3.5993768502768136e-05
boot_433,0.13961441268683222,0.578481172599071,1.1363489671735738,1.964366380444235,30000,0.42746574518244695,0.32658413863742447,1.9004102071494255e-05,1.90045836248903e-05,3.733196514707554e-05
boot_432,0.14907529897441302,0.5910287335153743,1.2269177162621516,2.0759019768202793,30000,0.4509644104452202,0.33054590036601095,1.9783582297823783e-05,1.978410416509437e-05,4.106986094593772e-05
boot_434,0.12785921619802995,0.5607799237865193,1.0977539977675344,1.9575486767700927,30000,0.3984497219062865,0.3208661768521168,1.6918389935600264e-05,1.6918771586766847e-05,3.311931893225089e-05
boot_435,0.144278542009026,0.5516563521641554,1.2283995829720558,2.226747826165741,30000,0.45387631670597894,0.31785829142632144,1.86614539954622e-05,1.866191834016963e-05,4.1555386096055305e-05
boot_436,0.142965975129442,0.5721682920256603,1.080880039907566,1.889094615992966,30000,0.44045238265978753,0.324562479381344,2.0834266109971174e-05,2.083484488157467e-05,3.935899329083131e-05
boot_437,0.13563027032556924,0.5696064719943873,1.1933324508485337,2.0950120996172465,30000,0.4189217124363831,0.32373655560368264,1.7206070218242798e-05,1.7206464959101857e-05,3.6047752280958565e-05
boot_438,0.13987699072541368,0.590322960492441,1.1433103373436635,1.9367539700470509,30000,0.423419503266395,0.3303250286831356,1.8958608563171085e-05,1.8959087813737184e-05,3.671908859172615e-05
boot_439,0.10074294849819644,0.5070431299594871,1.1120560707015155,2.1932179039490567,30000,0.33298597633126414,0.30252132039564256,1.138096795697755e-05,1.1381140661507129e-05,2.4961321466180044e-05
boot_441,0.1431705159132829,0.5597366552343296,1.0628265306752558,1.8987974447203415,30000,0.44663924706358593,0.3205243510197391,2.1253961759512485e-05,2.1254564084435507e-05,4.0358111972170884e-05
boot_440,0.14738369447698288,0.5897390741248603,1.1832867660511586,2.006458140504069,30000,0.44639129397868954,0.330142125534829,2.0093366478198525e-05,2.009390481712315e-05,4.031757889483067e-05
boot_442,0.12369031264559327,0.5534222143707153,1.1125711962402245,2.010347917647841,30000,0.38839089151094136,0.3184437523020338,1.5794063206215843e-05,1.5794395816463615e-05,3.17522307401334e-05
boot_443,0.1308515058225439,0.5674265934608915,1.1636290054679734,2.050712847931005,30000,0.4050432721601632,0.3230312392417194,1.6598972098724632e-05,1.6599339474688362e-05,3.404047872791172e-05
boot_444,0.1311457037246727,0.5648330577499462,1.0969617898644726,1.942099129669039,30000,0.4070133090077007,0.3221890344295133,1.7671046719348673e-05,1.7671463083681675e-05,3.4319733074796736e-05
boot_445,0.155787538356003,0.5435049427636125,1.0352224177250302,1.904715737194834,30000,0.4943105402341496,0.31513502082318934,2.565994987965377e-05,2.566082782039476e-05,4.8876582578952904e-05
boot_446,0.12841835041607158,0.5462378889558785,1.0923107843366413,1.9996979455683106,30000,0.4062883386271571,0.3160518761312443,1.7110566244929614e-05,1.71109566158052e-05,3.421674479133415e-05
boot_447,0.14859951821933182,0.585502793722192,1.1670266425238354,1.9932042255592777,30000,0.4518963523161923,0.32881031575212877,2.0682086421655378e-05,2.0682656768981677e-05,4.122475886772648e-05
boot_448,0.13026298437408892,0.5627570501328888,1.1949388942879169,2.123365480726977,30000,0.4051271685943473,0.32151248973063307,1.6036606976709475e-05,1.603694988105927e-05,3.405230579358986e-05
boot_449,0.14016465583027612,0.5966952966301806,1.30029110316802,2.1791542693756365,30000,0.4217586467721465,0.33231086021645956,1.673543000720935e-05,1.673580344836565e-05,3.6469897535937505e-05
boot_450,0.10837029551764242,0.5336236540085008,1.034709336270289,1.939024495068215,30000,0.3475487387784137,0.31178744584253754,1.3735812401901088e-05,1.3736063969898198e-05,2.6634564503456552e-05
boot_451,0.15298429148822645,0.5271733431344258,1.0639362261765144,2.018190487118803,30000,0.49413683069830266,0.30957427155540357,2.4200370468800052e-05,2.420115137123866e-05,4.8842533474756026e-05
boot_453,0.10477143666647722,0.5461682549909436,0.9284618625262431,1.6999557444832427,30000,0.3314943609202856,0.316028563163715,1.4584900104704365e-05,1.4585183735968094e-05,2.4794166876302527e-05
boot_452,0.15810546697382008,0.5883230308407619,1.253421577342536,2.1304989123939166,30000,0.47951236721458085,0.3296978853105248,2.1621114931639454e-05,2.1621738246422986e-05,4.606508981807012e-05
boot_454,0.10997973777265876,0.5293375366940174,1.0959697890360671,2.070455452452809,30000,0.3543807078016902,0.31031931850168587,1.325554796241732e-05,1.3255782245960441e-05,2.744550662767594e-05
boot_455,0.1322333493045274,0.5693459590780684,1.2539118534881641,2.2023724477092994,30000,0.4085373059580167,0.32365238728357243,1.5681355577408674e-05,1.568168345748114e-05,3.453690758045517e-05
boot_456,0.1455017507658866,0.5456731721291251,1.045187358041834,1.9154090972874631,30000,0.46061060149845745,0.31586274062025427,2.229153534243354e-05,2.2292197912190365e-05,4.269867867954202e-05
boot_457,0.13374474499789774,0.574790018071615,1.2377348563194372,2.153368738851731,30000,0.41098153046509883,0.32540440950877353,1.6201118273534778e-05,1.6201468249405866e-05,3.4887735251769475e-05
